,name,ASSAULT,RECON,SUPPORT,ENGINEER,Kills,Matches_Won,Deaths,Assists,K/D,Game,LÚCIO,WIDOWMAKER,ZENYATTA,ECHO,SOJOURN,MAUGA,MEI,ZARYA,BRIGITTE,HANZO,REAPER,ORISA,ILLARI,LIFEWEAVER,SYMMETRA,KIRIKO,PHARAH,RAMATTRA,D.VA,CASSIDY,ASHE,SIGMA,MERCY,TORBJÖRN,WRECKING BALL,REINHARDT,GENJI,SOMBRA,ROADHOG,MOIRA,TRACER,WINSTON,BAPTISTE,DOOMFIST,SOLDIER: 76,JUNKRAT,BASTION,JUNKER QUEEN,ANA,Headshots,WLRatio,Revives,TWITCH,ASH,ROOK,BLITZ,JÄGER,THERMITE,SLEDGE,BANDIT,CAVEIRA,LESION,SMOKE,BUCK,VALKYRIE,VIGIL,GSG 9,ELA,MUTE,FROST,DOC,HIBANA,KAPKAN,THATCHER,ACE,PULSE,FINKA,JACKAL,MIRA,SAS,ZOFIA,IQ,GRIDLOCK,BLACKBEARD,MONTAGNE,FUZE,GLAZ,FBI SWAT,CASTLE,ORYX,CLASH,WARDEN,NOMAD,KALI,AMARU,TACHANKA,CAPITÃO,MAVERICK,ALIBI,DOKKAEBI,THUNDERBIRD,MOZZIE,IANA,MELUSI,LION,MAESTRO,Mackay,Zain,Blasco,Lis,Irish,Paik,Falck,Sundance,Crawford,Angel,Boris,Dozer,Casper,Rao
792,StannicLB,1,2,0,0,50707,11734,46634,19113,1.09,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17903.0,67.4,1702.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
793,ALMAR_RJ,1,1,0,1,91384,11733,65471,17756,1.4,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20831.0,59.0,1285.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
794,PAPI CHULO 157,3,0,0,0,82040,11733,75944,23229,1.08,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24233.0,53.2,1967.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
795,Praughdigy,1,0,1,1,77553,11731,42930,4193,1.81,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.0,77.1,717.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
796,zLukiTaaa__,2,0,0,1,101468,11730,87605,24548,1.16,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28541.0,53.4,2436.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
797,W_E_M_3_,1,1,0,1,65478,11813,64866,14718,1.01,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19993.0,55.0,1638.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
798,Justinmillares,2,0,1,0,74740,11723,78042,16571,0.96,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17279.0,49.6,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
799,Fenosrov,1,1,0,1,108073,11719,76669,22822,1.41,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29149.0,64.6,735.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
800,TheAnimeWeeb,3,0,0,0,81934,11710,40216,15626,2.04,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26700.0,76.2,2121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
801,Lud0-R6Yt,1,1,1,0,52183,11707,69572,21215,0.75,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21454.0,52.0,3051.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
802,BBMccccc,2,0,0,1,65139,11704,39401,15193,1.65,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36393.0,78.0,1918.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
803,vLxssye,1,1,0,1,76751,11703,44915,17638,1.71,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25412.0,72.1,2493.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
804,HarIows,2,0,0,1,94957,11705,83279,31722,1.14,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34492.0,56.8,2309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
805,jams_93,2,1,0,0,107605,11703,94584,27407,1.14,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23928.0,50.1,2177.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
806,ChanGaEr-.,1,0,1,1,71659,11703,48884,17326,1.47,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40930.0,69.0,1929.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
807,sasukelosgame,1,2,0,0,64904,11726,67321,18405,0.96,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17769.0,54.2,2227.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
808,iLetyoudown,2,0,0,1,49437,11702,25324,12877,1.95,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22009.0,87.1,1622.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
809,Killa_BiIlz,0,0,2,1,85385,11703,105878,23621,0.81,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23461.0,51.0,2932.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
810,Kapkan,1,1,0,1,84185,11699,72149,23326,1.17,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18903.0,61.5,1837.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
811,PortugeseBULL1,2,1,0,0,91395,11704,98582,21817,0.93,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22134.0,49.6,1054.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
812,John_W1cK_,1,1,1,0,78790,11701,66857,18616,1.18,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23603.0,64.8,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
813,tqguuuu-nikukai,2,0,1,0,6689,11684,101324,1856,0.07,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.0,29.5,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
814,Jujuman12,2,1,0,0,50201,11816,24428,10802,2.06,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15816.0,84.8,972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
815,OG-Kush-420G,2,0,0,1,85048,11675,46033,15795,1.85,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27290.0,68.9,1676.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
816,H3cK1nG.-,1,2,0,0,75810,11671,50317,12600,1.51,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20444.0,69.3,1002.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
817,M1nd0F,3,0,0,0,176976,11668,113198,13757,1.56,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17017.0,60.5,1054.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
818,SUICIDE-SQUAD-ID,2,0,0,1,57180,11662,51736,15509,1.11,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15682.0,62.5,2159.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
819,SniperGiody360,1,1,0,1,114476,11643,66417,26651,1.72,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34059.0,64.8,2692.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
820,TiM-_-CliO,2,0,0,1,64649,11641,73534,23452,0.88,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12895.0,54.3,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
821,Pandae-,2,0,0,1,84432,11627,57976,16692,1.46,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30676.0,71.2,1463.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
822,bahram.ffx,2,1,0,0,111294,11621,97825,29183,1.14,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45203.0,51.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
823,Arikaras72,3,0,0,0,50714,11617,60583,12286,0.84,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11053.0,50.6,1182.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
824,Gingyl,2,1,0,0,86851,11613,73282,23271,1.19,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23875.0,60.3,2216.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
825,Nakaj1ma_youko,3,0,0,0,49409,11615,46762,12267,1.06,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14361.0,62.9,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
826,YuIdav,1,1,0,1,72173,11611,61235,15879,1.18,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16878.0,53.2,1908.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
827,byALEX05,1,0,1,1,75431,11606,39854,19375,1.89,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26340.0,71.2,2522.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
828,Sg_WeiserLeiter,2,1,0,0,91531,11605,87394,20295,1.05,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22921.0,52.0,1778.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
829,MTNEERMAFIA,3,0,0,0,55496,11604,61437,16940,0.9,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12241.0,49.4,787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
830,IconicTurtle90,1,0,0,2,87995,11840,77859,17063,1.13,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21601.0,55.4,1804.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
831,OTFreyr,2,0,0,1,78379,11837,56664,14470,1.38,Rainbow,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21624.0,64.9,900.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
