,name,Kills,Matches_Won,Headshots,WLRatio,Revives,Game,BANGALORE,LOBA,LIFELINE,PATHFINDER,BLOODHOUND,HORIZON,MAD MAGGIE,FUSE,RAMPART,WATTSON,BALLISTIC,SEER,CAUSTIC,VANTAGE,CRYPTO,NEWCASTLE,GIBRALTAR,CATALYST,CONDUIT,REVENANT,VALKYRIE,MIRAGE,OCTANE,ASH,WRAITH
488,NBN Chaotic,42710,3506.0,81554.0,136.5264797507788,1940.0,Apex,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,Xcute Slays,77580,3502.0,11872.0,-133.1052831622957,4302.0,Apex,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490,vahvy,95945,3490.0,96624.0,122.3273746933053,4885.0,Apex,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
491,DomIlusion,72278,3481.0,724.0,15134.782608695654,367.0,Apex,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
492,i got noregs,45988,3477.0,63904.0,,11774.0,Apex,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
493,Pumas4290,30471,3476.0,,-101.34110787172013,,Apex,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
494,KunoichiBearTV,54176,3473.0,36431.0,,9097.0,Apex,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
495,dr k noizwtr,42863,3275.0,49320.0,,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
496,Stankiniii,49582,3273.0,5377.0,-175.68438003220612,1157.0,Apex,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
497,THCnECCHI,68885,3269.0,16644.0,,,Apex,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
498,shortflanker,52131,3270.0,44322.0,60.332103321033216,2428.0,Apex,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
499,Nicksxn,69463,3266.0,76104.0,,,Apex,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
500,naruto94king_ttv,79178,3265.0,62103.0,-162.5996015936255,12037.0,Apex,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
501,Cynaqul,79547,3264.0,84315.0,-127.59968725566848,932.0,Apex,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
502,Im Farro,49112,3263.0,52301.0,,,Apex,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,tonycooper1,94581,3256.0,63884.0,,5335.0,Apex,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
504,mattsit,71304,3256.0,16104.0,,,Apex,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
505,AZT3CA_MEXICANO5,41878,3253.0,,,,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
506,DogeIsACat,48284,3252.0,,,,Apex,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
507,The 4 for 4,41797,3249.0,18837.0,-103.14285714285714,,Apex,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
508,Rizzutii,79014,3245.0,3763.0,21.35852037122359,,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
509,iSangAPEX,65577,3245.0,7719.0,,,Apex,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
510,iScarfaceTTV,126143,3238.0,45362.0,19.414797937402568,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
511,Kobrah_fb,46191,3237.0,,-134.25964330153462,69.0,Apex,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
512,illusivewraith,58359,3235.0,40935.0,,4214.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
513,Awons,59909,3231.0,,,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
514,Rayshwnn,54335,3231.0,73682.0,,,Apex,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
515,Anxzyatee,65798,3230.0,64505.0,40.01982406145459,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
516,YooKarter,45274,3226.0,31548.0,,,Apex,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
517,mozambiquethere,35998,3224.0,,84.81978426729808,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
518,GregisWashedUp,67999,3219.0,55700.0,-144.09131602506716,9044.0,Apex,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
519,YoNelsonn,74032,3204.0,55493.0,,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
520,titanium il,22130,3203.0,,176.0857614073667,,Apex,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
521,Awkwardtechbro,53986,3220.0,,,,Apex,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
522,A Lethal Legacy,35666,3197.0,9838.0,,4291.0,Apex,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
523,PingMeATurbo,63809,3194.0,62922.0,26.484245439469323,3189.0,Apex,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
524,ohp ghost,47284,3189.0,56913.0,,,Apex,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
525,ANTMANx-,47080,3186.0,51243.0,27.44186046511628,,Apex,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526,Shawnfleee_TV,66516,3191.0,,-162.06196038598273,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
527,Mrgrizzly_TTV,71694,3182.0,331.0,,2199.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
528,Youies,58976,3180.0,60214.0,35.27454242928453,3905.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
529,saylurmoon,64605,3176.0,57739.0,84.53553367048177,,Apex,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
530,ZachSoYoked,33145,3174.0,25157.0,,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
531,Aryuh,90915,3168.0,84197.0,,836.0,Apex,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
532,Uvids,57849,3168.0,,-127.07581227436823,254.0,Apex,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
533,Str8OffDaRip,48493,3166.0,,,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
534,Mediciinal,57114,3165.0,28280.0,,,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
535,Himburten,55675,3168.0,80184.0,,3106.0,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
536,LaCajuns_,86102,3164.0,111149.0,,,Apex,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537,OGDreezy2x,49034,3159.0,58954.0,,3140.0,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
538,Gamer4283,45448,3156.0,,,1686.0,Apex,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
539,FBkaingaming,110099,3149.0,92746.0,,135.0,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
540,mr-spice-fb_,33219,3140.0,,,,Apex,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
541,Snipereed117,46488,3137.0,46818.0,-384.9079754601227,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
542,Ciroctane,59854,3134.0,84999.0,,,Apex,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
543,mrsweatytoast,72109,3134.0,81931.0,170.60424605334785,6277.0,Apex,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
544,techr0,59880,3131.0,229.0,-108.94224077940153,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
545,SkeebRS,58001,3130.0,12705.0,,,Apex,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,ZDG_REZZY,96004,3129.0,156086.0,,18205.0,Apex,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
547,lamGrunt,59489,3131.0,57119.0,38.03449951409135,2.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
548,ParadoxBeamsTV,75063,3128.0,79351.0,-104.0239441303625,3773.0,Apex,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
549,TheSYLV,39856,3125.0,,-149.16467780429593,4735.0,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
550,TTVKrspel,50079,3121.0,15.0,-102.833607907743,2140.0,Apex,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,SocksTasteOkay,49297,3115.0,41425.0,-109.64449137627597,,Apex,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,nV_KurpTTV,47487,3115.0,8064.0,,13475.0,Apex,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
553,bblacked_out,35907,3108.0,,,2725.0,Apex,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,Calypt0,50607,3102.0,,,,Apex,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
555,Johnny2Key,30755,3102.0,86.0,-151.16959064327486,,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
556,call me papi376,60340,3119.0,,,,Apex,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,The lb iii,27885,3095.0,,,7676.0,Apex,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,xchap,65161,3093.0,53178.0,9372.727272727274,3309.0,Apex,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,OG_JoeRad,65633,3096.0,,,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
560,DoubLeR9sTTV,47615,3085.0,49491.0,18.990458602646967,,Apex,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
561,RNG_PAIN,50784,3079.0,704.0,,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
562,gjaiiardong,44261,3070.0,,55.51537070524412,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
563,PV_KILLIN,59036,3066.0,1916.0,-134.41473038141166,1670.0,Apex,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,xiStayBangin,46621,3063.0,47066.0,-182.64758497316637,,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
565,Stlchamp24,63013,3060.0,101937.0,15.589179275561667,7080.0,Apex,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,cryptcr,50768,3058.0,247.0,,,Apex,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
567,DivineBu11et,36100,3056.0,,,,Apex,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
568,troythekiller10,49284,3056.0,75846.0,,,Apex,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
569,BulletProofV2,41888,3052.0,7.0,,62.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
570,puggsi,65665,3049.0,36614.0,,,Apex,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
571,IAMTenToesDown,56383,3049.0,1796.0,-247.08265802269045,,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
572,xb1astoise,39927,3044.0,,-101.56823490156823,,Apex,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
573,TrapQueenMel,60487,3040.0,50421.0,,,Apex,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
574,Anti SEG,36371,3037.0,,-100.1979544704718,,Apex,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
575,gsoda5180,53624,3030.0,551.0,,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
576,JMS0L0999,63228,3027.0,,,,Apex,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
577,istaysloppy,77949,3025.0,94560.0,-110.84646390619275,,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
578,MommyKusuri,57697,3025.0,49075.0,,5904.0,Apex,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
579,AdinoTv-_-,85112,3023.0,125634.0,13.307214861117226,9492.0,Apex,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
580,Mizdragunz,32556,3021.0,10895.0,-100.43218085106382,3760.0,Apex,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
581,FOB_OmariusPrime,53487,3017.0,593.0,,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
582,BlackBuddhaaa,53698,3013.0,24891.0,-326.7895878524946,553.0,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
583,U_GOT_EMPED,42320,3008.0,10256.0,,,Apex,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
584,kvrk0,43805,3007.0,38315.0,-889.6449704142011,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
585,xPeaceMakerOG,75568,3003.0,23472.0,12.34583127775037,11340.0,Apex,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
586,p3rc 3000,84927,3001.0,57841.0,,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
587,Just_Kingston_,52284,3000.0,60872.0,78.14535035165407,7074.0,Apex,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
588,@Splixzy,98541,2998.0,127093.0,-114.99808208668969,2.0,Apex,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
589,TrookoTakesOver,51988,2997.0,,,1600.0,Apex,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
590,eternusvia,73211,2992.0,18789.0,39.35806366745594,2129.0,Apex,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
591,BuffWraithPlzTY,58850,2991.0,40326.0,-135.3393665158371,114.0,Apex,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
592,Zeyquh,45447,2989.0,,,7445.0,Apex,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,Stickybudz,47286,2988.0,721.0,,,Apex,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
594,KIngHedaTTV,58287,2985.0,,,,Apex,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
